GEOID,percentWhite,percentBlack,percentNative,percentAsian,percentHIPI,percentHispanic,percent_hs_grad,percent_some_college,percent_associates,percent_bachelors,percent_masters,percent_professional,percent_phd,pop_estimate,average_age,medincome_statenativeE,medincome_outofstateE,medincome_nativeE,medincome_foreignE,percent_male,avg_first_dose,rating_italian,rating_asian,rating_latin_american,avg_polarity_italian,avg_polarity_asian,avg_polarity_latin_american,avg_subjectivity_italian,avg_subjectivity_asian,avg_subjectivity_latin_american,High_Negativity_Asian,High_Subjectivity_Asian,High_negativity_Italian,High_subjectivity_Italian,High_negativity_LA,High_subjectivity_LA
"17031070103",75.017018379850242,1.837985023825732,0.000000000000000,11.844792375765827,0.000000000000000,9.189925119128658,2.054154995331466,10.737628384687207,2.054154995331466,45.004668534080302,37.348272642390292,1.867413632119514,0.933706816059757,1469.000000000000000,27.299999999999997,60924.000000000000000,56827.000000000000000,100875.000000000000000,80865.000000000000000,0.484683458134786,0.777000000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.572196232410138,0.000000000000000,0.000000000000000,0.502652317239486,0.000000000000000,0.000000000000000,"0","0","0","1","0","0"
"17031842200",60.569218016026525,13.346228239845262,0.000000000000000,9.809339596573640,0.000000000000000,6.990881458966565,10.385144429160935,6.464924346629987,4.126547455295736,44.566712517193949,17.606602475928472,8.287482806052269,1.753782668500688,3619.000000000000000,33.750000000000000,70944.000000000000000,73594.000000000000000,0.000000000000000,0.000000000000000,0.489638021552915,0.908333333333333,0.000000000000000,0.000000000000000,-1.076903164653227,0.000000000000000,0.000000000000000,0.391363174532851,0.000000000000000,0.000000000000000,0.932787789881932,"0","0","0","0","0","1"
"17031351400",4.161979752530934,87.626546681664792,0.000000000000000,2.249718785151856,0.000000000000000,5.399325084364454,17.011701170117011,32.493249324932492,4.770477047704770,14.311431143114312,6.570657065706571,1.350135013501350,1.620162016201620,1778.000000000000000,30.600000000000001,12105.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.429696287964004,0.723000000000000,-1.076903164653227,0.000000000000000,0.000000000000000,0.268452085501824,0.000000000000000,0.000000000000000,1.098674906372728,0.000000000000000,0.000000000000000,"0","0","0","1","0","0"
"17031832500",80.576441102756888,4.417293233082707,0.000000000000000,3.164160401002506,0.000000000000000,7.769423558897243,6.689124157844081,4.908565928777671,2.117420596727623,41.915303176130898,18.527430221366696,12.367661212704524,1.443695861405197,3192.000000000000000,31.500000000000000,46786.000000000000000,74292.000000000000000,0.000000000000000,0.000000000000000,0.550438596491228,0.777000000000000,0.000000000000000,0.021033264934633,0.021033264934633,0.000000000000000,0.325536249227293,0.718107831250036,0.000000000000000,0.289154243962123,0.399613786080222,"0","1","0","0","0","1"
"17031833300",39.824561403508774,5.894736842105263,0.000000000000000,36.070175438596493,0.000000000000000,7.964912280701754,5.110602593440122,6.407322654462242,3.051106025934401,43.554538520213576,22.959572845156369,3.813882532418002,8.848207475209763,2850.000000000000000,26.100000000000001,25066.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.510175438596491,0.801000000000000,0.021033264934633,0.021033264934633,0.000000000000000,0.196289235809242,-0.181298670977384,0.000000000000000,0.115122286421736,1.946824051672405,0.000000000000000,"1","1","0","1","0","0"
"17031330103",52.848328311091976,34.581719041469370,0.000000000000000,8.810446262017505,0.000000000000000,3.616013775290573,4.582862675488139,11.925125060513151,0.968210424398903,25.818944650637405,32.176859770856865,10.779409391641117,8.084557043730838,6969.000000000000000,39.450000000000003,78432.000000000000000,72643.000000000000000,0.000000000000000,80043.000000000000000,0.509398765963553,0.000000000000000,-2.174839594241087,0.000000000000000,-1.076903164653227,-0.757548778195018,0.000000000000000,0.410882761444586,-0.953028053338329,0.000000000000000,1.253087054189187,"0","0","1","0","0","1"
"17031840300",9.314538419016031,2.625760088446655,0.000000000000000,33.195135433941402,0.000000000000000,54.864566058595912,31.217838765008576,6.818181818181817,4.588336192109777,14.451114922813035,5.445969125214408,0.900514579759863,1.114922813036021,3618.000000000000000,38.349999999999994,35723.000000000000000,36600.000000000000000,17581.000000000000000,27935.000000000000000,0.454947484798231,0.756333333333333,0.000000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,-0.954154562233038,0.000000000000000,0.000000000000000,-1.423141495394306,"0","0","0","0","1","0"
"17031570300",13.972366148531950,1.778929188255613,0.000000000000000,4.300518134715025,0.000000000000000,79.810017271157164,40.528634361233479,8.672907488986784,3.799559471365638,4.763215859030837,2.009911894273128,0.000000000000000,0.027533039647577,5790.000000000000000,42.450000000000003,25385.000000000000000,42533.000000000000000,0.000000000000000,25192.000000000000000,0.557167530224525,0.806000000000000,0.000000000000000,0.000000000000000,1.118969694522493,0.000000000000000,0.000000000000000,-0.458694212627242,0.000000000000000,0.000000000000000,-2.133637165745781,"0","0","0","0","1","0"
"17031600900",41.390160183066357,7.580091533180779,0.000000000000000,34.982837528604122,0.000000000000000,15.188787185354691,36.325278097429994,7.786728039892597,2.761795166858458,22.669735327963174,9.436133486766400,1.419255849635596,0.460299194476410,3496.000000000000000,37.549999999999997,28371.000000000000000,46429.000000000000000,0.000000000000000,20246.000000000000000,0.494279176201373,0.718000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.267804482645771,0.000000000000000,0.000000000000000,0.613749526368580,0.000000000000000,"0","1","0","0","0","0"
"17031281900",47.988284260829353,3.576383536303376,0.000000000000000,35.517188222599046,0.000000000000000,9.680900262062586,5.854145854145854,2.697302697302697,1.978021978021978,43.576423576423579,32.847152847152849,6.353646353646354,5.714285714285714,6487.000000000000000,32.200000000000003,76731.000000000000000,76436.000000000000000,97279.000000000000000,94764.000000000000000,0.528441498381378,1.079000000000000,0.021033264934633,0.021033264934633,0.000000000000000,1.047518123814992,-0.800516375206498,0.000000000000000,1.240393746841429,-0.488890036006930,0.000000000000000,"1","0","0","1","0","0"
